rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,Season,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,USU_EFG_O,USU_EFG_D,USU_TOR,USU_TORD,USU_ORB,USU_DRB,USU_FTR,USU_FTRD,USU_2P_O,USU_2P_D,USU_3P_O,USU_3P_D,USU_ADJ_T
68,Boise St.,MWC,19-9,107.93846272160457,73,96.92549814355104,72,0.7751485103794956,68,19.0,9.0,14.0,6.0,14-6,0.5575948697389067,0.5624480663112826,0.5219737274679624,0.5575948697389067,0.5624480663112826,0.5219737274679624,0.7762259730578286,0.6883374848805014,104.42059687686972,100.40258142229736,104.42059687686972,100.40258142229736,108.1825127868254,96.84621060869372,98.00580663768288,85.2082384743754,0.833297361791201,5,0.0339956368098289,1525.0,1335.0,1397.9499999999998,1.0908830787939483,0.9549697771737188,0.0,0.7,-0.8443443803302462,62,108,68.91276140610739,A,L,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,52.1,48.7,16.5,20.2,27.3,23.8,34.4,28.0,52.4,48.5,34.4,32.6,69.3,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
104,Nevada,MWC,16-10,107.8277245289996,74,100.71086627560577,140,0.6868067947777903,104,16.0,10.0,10.0,7.0,10-7,0.5703956849089841,0.5336910630297018,0.5538190230068419,0.5703956849089841,0.5336910630297018,0.5538190230068419,0.7947598793418832,0.8449819262398309,103.67241352546829,99.46942877640316,103.67241352546829,99.46942877640316,106.89476156062308,100.16583924150684,107.15636675633912,101.68741673448064,0.6462129901923545,5,0.0386580230560316,1254.0,1173.0,1179.2875,1.063353931929237,0.9946683908716067,0.0,0.5882352941176471,-2.799216102712263,96,96,70.07149931300711,H,W,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,51.3,48.4,18.3,17.8,24.3,24.3,38.9,41.4,50.0,46.9,35.5,33.6,70.3,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
104,Nevada,MWC,16-10,107.8277245289996,74,100.71086627560577,140,0.6868067947777903,104,16.0,10.0,10.0,7.0,10-7,0.5703956849089841,0.5336910630297018,0.5538190230068419,0.5703956849089841,0.5336910630297018,0.5538190230068419,0.7947598793418832,0.8449819262398309,103.67241352546829,99.46942877640316,103.67241352546829,99.46942877640316,106.89476156062308,100.16583924150684,107.15636675633912,101.68741673448064,0.6462129901923545,5,0.0386580230560316,1254.0,1173.0,1179.2875,1.063353931929237,0.9946683908716067,0.0,0.5882352941176471,-2.799216102712263,96,96,70.07149931300711,H,W,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,51.3,48.4,18.3,17.8,24.3,24.3,38.9,41.4,50.0,46.9,35.5,33.6,70.3,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
153,Wyoming,MWC,14-11,108.8434418114012,58,107.65957348630212,282,0.5314007261314895,153,14.0,11.0,7.0,9.0,7-9,0.493891037071585,0.2860267755750781,0.5785397760284275,0.493891037071585,0.2860267755750781,0.5785397760284275,0.8243125173713338,0.9058672191411696,101.42260657615536,102.27296836763968,101.42260657615536,102.27296836763968,105.32386634220389,107.80703509897694,109.05114367604564,110.263940875273,0.4682453717978765,5,0.0281916590164484,1139.0,1219.0,1111.4874999999995,1.0247528649669926,1.0967284832263071,0.0,0.4375,-5.077506161171223,155,120,69.17857530375916,H,W,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,53.7,52.9,15.9,18.1,22.9,27.8,35.3,33.9,53.9,54.4,35.7,33.0,69.4,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
181,Fresno St.,MWC,12-12,100.83795989253387,196,102.14135470090682,173,0.4631438826453908,181,12.0,12.0,9.0,11.0,9-11,0.508960563142335,0.0,0.5615052718698766,0.508960563142335,0.0,0.5615052718698766,0.8250680829466651,1.0,103.400655718098,101.05514938480862,103.400655718098,101.05514938480862,98.77751757897668,101.09909182872426,101.22526223827784,109.9663639578686,0.2783821050077107,2,0.0341262233731753,1279.0,1357.0,1316.5874999999996,0.971450815080654,1.030694883553125,0.0,0.45,-6.1230312549866595,178,106,65.19765173842062,A,W,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,48.8,51.3,21.5,18.9,30.5,25.0,36.8,33.6,48.7,49.9,32.6,35.8,65.4,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
171,UNLV,MWC,12-15,103.43136600552732,137,103.8569043309582,210,0.4881981053463707,171,12.0,15.0,8.0,10.0,8-10,0.5239354743897224,0.4911033419889408,0.5395177448889316,0.5239354743897224,0.4911033419889408,0.5395177448889316,0.8064075916240481,0.7905028436946807,103.18802952009736,100.2622449559354,103.18802952009736,100.2622449559354,103.19831370606208,104.00286587875692,125.2314374417909,123.9236315190162,0.5301452135258818,4,-0.0243531515615656,1204.0,1227.0,1178.5124999999998,1.0216268389177037,1.041142966239221,0.0,0.4444444444444444,-7.849769981334507,227,219,65.80486620878817,A,W,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,50.7,51.9,19.6,17.7,28.8,25.0,21.4,33.7,49.8,48.1,34.6,37.9,66.0,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
8,Colorado,P12,23-9,115.69499256986052,13,92.49174409169495,23,0.9291783932373112,8,23.0,9.0,14.0,6.0,14-6,0.7526301582120204,0.5326103658405427,0.8107765105501106,0.7526301582120204,0.5326103658405427,0.8107765105501106,0.6644933534162148,0.8204929592949705,108.41585326852314,96.67526071209475,108.41585326852314,96.67526071209475,115.52514256863988,91.49996490443958,117.08081462847504,92.71330730312762,0.9360491195866566,14,-0.0150367272928663,1445.0,1298.0,1326.7375000000002,1.089137828696332,0.978339724323764,0.0,0.7,4.8582204265256985,10,205,66.07121899976943,N,W,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,52.0,47.7,16.8,19.8,30.9,25.6,29.9,28.0,50.3,46.5,36.7,33.3,66.3,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
183,San Diego,WCC,3-11,98.0710859678418,251,99.92236012453549,125,0.446441174056347,183,3.0,11.0,2.0,7.0,2-7,0.6556326173880483,0.6129740697070248,0.6707761741582906,0.6556326173880483,0.6129740697070248,0.6707761741582906,0.7122839934397455,0.7379014830172018,107.1201483389021,98.50073037038622,107.1201483389021,98.50073037038622,99.4088597461343,96.95627572524184,106.44272878804662,108.88735980436309,0.4350861969540436,3,-0.0898919066341461,625.0,704.0,667.0125,0.937013924026911,1.0554524840239126,0.0,0.2222222222222222,-5.913377949548396,172,314,70.11802821039838,N,L,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,46.4,53.3,18.1,18.2,20.9,25.6,25.6,33.8,46.8,51.2,30.4,38.5,70.2,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
16,Texas Tech,B12,18-11,111.9660040985666,31,91.8811535795522,18,0.9066620168676416,16,18.0,11.0,9.0,8.0,9-8,0.6748682256581839,0.3984328145486972,0.7855552861096946,0.6748682256581839,0.3984328145486972,0.7855552861096946,0.6717936203627108,0.8264123862523689,106.82671590452352,97.56943990519213,106.82671590452352,97.56943990519213,114.46262010270472,94.95651998115676,122.96205406938596,104.8729714651408,0.8617556266140648,16,-0.0634785451672028,1224.0,1162.0,1140.2750000000003,1.0734252702199027,1.019052421564973,0.0,0.5294117647058824,0.9608317741568144,44,282,65.3450122585583,N,L,2021,46,Utah St.,MWC,20-9,104.32898527180464,126,90.35326369344244,7,0.8394247292635596,46,20.0,9.0,15.0,4.0,15-4,0.5525029159896573,0.5148267128163879,0.520856191201775,0.5525029159896573,0.5148267128163879,0.520856191201775,0.8166105074197818,0.8331788988907745,104.1856409943421,100.85686123370796,104.1856409943421,100.85686123370796,106.7819959087294,87.37154930778037,135.68870257958238,118.52112251505578,0.8257252971739619,6,-0.0497647454039652,1432.0,1152.0,1327.9499999999996,1.0783538536842503,0.8675025415113523,0.0,0.7894736842105263,-1.136787692031402,67,263,68.74127336763259,49.7,47.9,16.2,23.8,33.8,29.7,39.3,36.4,48.7,44.8,34.7,35.1,65.7,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,69.0
60,Utah Valley,WAC,28-9,107.08462548525968,121,94.58543613542918,25,0.8064854064878377,60,28.0,9.0,15.0,3.0,15-3,0.5332490918410321,0.4452727111707926,0.5230280977364221,0.5332490918410321,0.4452727111707926,0.5230280977364221,0.8187687536718992,0.7978123048934151,105.87296070207644,102.41364512014972,105.87296070207644,102.41364512014972,105.3565719013659,93.6104737951332,109.55413553657128,94.4741304015635,0.8459348608115248,6,0.046711427105945,1372.0,1212.0,1305.5750000000005,1.05087796564732,0.9283265993910728,0.0,0.8333333333333334,-0.2581202802187191,55,79,69.81091334196329,H,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,51.7,44.0,19.3,16.3,28.9,29.1,35.6,28.7,52.5,42.8,33.4,31.1,69.8,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
92,Bradley,MVC,25-10,106.02591190056572,138,97.7731530296517,63,0.7174575718749036,92,25.0,10.0,16.0,4.0,16-4,0.4816748869420995,0.4725245932267538,0.4449147139136812,0.4816748869420995,0.4725245932267538,0.4449147139136812,0.8370075641460928,0.7963084594909605,103.48021642663068,103.37042457709596,103.48021642663068,103.37042457709596,107.79908848949104,95.95500832525344,104.67550299213052,114.91888714928098,0.2547083445721474,6,0.0440666738245318,1443.0,1221.0,1309.5875,1.101873681598213,0.9323546536600263,0.0,0.8,-1.3897973529518448,68,85,65.21782174447819,H,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,52.7,46.7,17.9,18.9,29.2,23.8,26.8,32.1,52.7,45.8,35.1,32.2,65.2,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
81,Santa Clara,WCC,23-10,109.69411042980968,79,99.529112041596,88,0.7536775495157062,81,23.0,10.0,11.0,5.0,11-5,0.5892273044183098,0.5093406698819017,0.6507309916911014,0.5892273044183098,0.5093406698819017,0.6507309916911014,0.8005519211925133,0.857562903255899,107.7855208007903,102.585605420364,107.7855208007903,102.585605420364,113.84778791137616,100.52898675289214,133.96289912253627,126.6834401430115,0.6553234268854666,5,0.0597498776406004,1291.0,1228.0,1152.4875000000002,1.1201856853111205,1.0655213180186334,0.0,0.6875,0.1002894315843387,53,52,69.78870646479166,H,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,52.4,50.8,17.4,16.7,30.2,24.4,30.6,25.4,50.2,48.7,37.5,36.0,69.8,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
219,San Diego,WCC,11-20,108.9160886625612,91,112.73417289449534,335,0.402218305476933,219,11.0,20.0,4.0,12.0,4-12,0.5349764240876707,0.3942568766604442,0.6578041625360037,0.5349764240876707,0.3942568766604442,0.6578041625360037,0.8225557498702256,0.8971602368466879,106.8425469375773,103.26055255005312,106.8425469375773,103.26055255005312,108.24918907328448,111.65565268947924,120.58728936604184,121.44472567415406,0.4796409023132133,5,-0.052304762753029,1206.0,1330.0,1131.25,1.0660773480662984,1.1756906077348066,0.0,0.25,-12.13559588466329,255,293,68.57900649053089,A,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,51.1,58.2,16.0,17.3,27.9,29.7,30.9,33.4,50.4,55.9,34.8,41.0,68.6,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
83,Oral Roberts,Sum,30-5,111.75789109011512,47,101.6351396824508,125,0.7487343165307334,83,30.0,5.0,18.0,0.0,18-0,0.3667934673357017,0.4307345363112367,0.29111681729197,0.3667934673357017,0.4307345363112367,0.29111681729197,0.8695669991864617,0.7756972121168104,103.60305375331046,106.37365815564048,103.60305375331046,106.37365815564048,111.53775138935931,100.4155513495454,100.243188399569,104.81916311723126,0.3744129506472239,5,0.0860638139693195,1507.0,1202.0,1262.5625,1.1936042770159894,0.9520320776199198,0.0,1.0,1.5960665913462693,35,24,70.18700508538794,H,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,55.4,48.6,13.3,17.4,24.5,27.7,24.2,21.7,55.9,46.8,36.5,34.3,70.2,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
133,Utah Tech,WAC,14-19,107.6847830724966,113,104.8980145272034,192,0.5748156417684757,133,14.0,19.0,5.0,13.0,5-13,0.5044273921918951,0.4120238202692622,0.5606396622070497,0.5044273921918951,0.4120238202692622,0.5606396622070497,0.8352792391706282,0.8155453275775499,104.95721039727734,102.57170380996055,104.95721039727734,102.57170380996055,105.21491977742016,104.60579834548872,105.96372081406942,104.21380664886784,0.5477291796269947,3,-0.1178008734139023,1325.0,1357.0,1287.725,1.028946397716904,1.053796423925916,0.0,0.2777777777777778,-11.042430485444497,236,358,68.61759566609352,H,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,53.2,53.8,21.4,20.0,28.7,26.8,44.8,35.0,50.9,53.3,37.6,36.5,68.6,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
102,San Francisco,WCC,20-14,109.23939664335762,86,102.23155533803478,134,0.6818888677892598,102,20.0,14.0,7.0,9.0,7-9,0.5733256243480899,0.4453533312062478,0.6644443472257633,0.5733256243480899,0.4453533312062478,0.6644443472257633,0.7850603127496434,0.8600675699329258,107.26412049842436,103.01260990190008,107.26412049842436,103.01260990190008,110.1755428607827,105.5286249341108,125.9236233486232,119.57200083501408,0.6445582454848948,6,0.0284261536980033,1211.0,1263.0,1119.9125,1.081334479256192,1.1277666782003055,0.0,0.4375,-3.731882230891777,104,122,68.63342668169662,N,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,53.6,49.9,19.6,17.6,28.5,26.5,32.2,38.1,52.6,49.4,36.4,33.8,68.6,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
128,Loyola Marymount,WCC,19-12,107.74289788592988,110,104.08128992607855,173,0.5981155230716294,128,19.0,12.0,9.0,7.0,9-7,0.579212875670568,0.4845466489764597,0.6508878357620212,0.579212875670568,0.4845466489764597,0.6508878357620212,0.7938033034252975,0.8581185336075933,108.12557495609612,103.31300513060324,108.12557495609612,103.31300513060324,108.43788678552517,104.1592007875574,109.4700579807904,105.3176733770305,0.609379087210665,5,0.1114383328192143,1206.0,1222.0,1116.7375,1.0799314968826603,1.0942589462608716,0.0,0.5625,-2.9383476901102,92,13,67.11034548442102,N,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,53.1,51.8,18.3,16.2,30.2,24.6,31.6,34.9,51.9,52.0,36.5,34.3,67.1,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
200,Weber St.,BSky,18-15,99.01290272197116,280,101.0954792209089,112,0.4404403224862604,200,18.0,15.0,12.0,6.0,12-6,0.4608275219791944,0.5093396711936417,0.4216365416434661,0.4608275219791944,0.5093396711936417,0.4216365416434661,0.8702150717717344,0.8203167786798213,105.05337850845274,105.3222226659386,105.05337850845274,105.3222226659386,99.00998869684744,100.40472677972777,110.66421785487648,93.66447253786212,0.8719139418909739,1,0.0640076724614606,1227.0,1212.0,1194.5375,1.0271757897931209,1.0146186285487062,0.0,0.6666666666666666,-8.424938979305601,178,47,64.95890487375954,H,L,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,50.8,52.8,19.2,19.3,21.0,22.4,33.7,31.7,51.8,51.1,32.8,36.8,65.0,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
161,Seattle,WAC,20-12,100.03197859112096,262,99.35114174009168,85,0.5196246102030414,161,20.0,12.0,11.0,7.0,11-7,0.5114874113359718,0.4453964780488784,0.5521459198641293,0.5114874113359718,0.4453964780488784,0.5521459198641293,0.8543384410597055,0.867908226313246,105.44828399278865,103.4821441755219,105.44828399278865,103.4821441755219,97.9590188418655,97.58081665913508,108.18473244207648,104.33629255764164,0.6026553294854898,2,0.123951886885979,1223.0,1225.0,1254.9875,0.9745116983236886,0.9761053396946184,0.0,0.6111111111111112,-4.851135510081271,119,7,68.84767928900415,N,W,2023,30,Utah St.,MWC,26-9,115.38431350491348,19,98.0247016084528,65,0.8670429598331642,30,26.0,9.0,13.0,5.0,13-5,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.6613306902090541,0.5590647174072392,0.6970508020311198,0.7764954856588995,0.8643648512837878,108.05135886143336,100.32104182914048,108.05135886143336,100.32104182914048,116.57795482370004,100.1650507678815,110.50552494523563,102.99897314322304,0.6918931197597616,5,0.0182378592820139,1345.0,1241.0,1199.225,1.1215576726635952,1.0348349976026183,0.0,0.7222222222222222,2.949523522837678,24,136,68.63220528100689,46.3,48.8,16.9,17.8,29.9,26.6,32.4,33.3,46.4,49.0,30.9,32.3,68.8,55.5,48.1,17.6,15.8,27.4,24.5,34.9,30.3,54.5,46.2,37.9,34.5,68.6
