rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
268,Brown,Ivy,9-20,100.70802746098488,200,111.715581583679,327,0.23274017459656007,268,9,20,5,9,5-9,0.43441719339166635,0.47179701193628243,0.39436738780814923,0.43441719339166635,0.47179701193628243,0.39436738780814923,0.8410206347020466,0.8047657626708195,100.22354046727861,103.22985696000256,100.22354046727861,103.22985696000256,98.96698227286511,108.6473220799496,101.32824917103267,103.93658500957171,0.4274456008737501,4,-0.06497232333142583,910.0,970.0,914.1499999999999,0.9954602636328832,1.0610950062899964,0,0.35714285714285715,-14.09435258104116,273,308,65.85311786958964
269,Texas Southern,SWAC,15-16,92.67542315394093,305,102.861093120004,176,0.23162187772670995,269,15,16,11,7,11-7,0.3127754610693345,0.6616217524311192,0.1417632297568875,0.3127754610693345,0.6616217524311192,0.1417632297568875,0.8955159035275815,0.7245671897177328,95.39487305459066,105.22203754505922,95.39487305459066,105.22203754505922,91.45509793395493,103.30917628862142,90.39283374890455,109.4517828956041,0.09973523295725846,3,-0.015825213297605167,1246.0,1129.0,1275.0624999999998,0.9772069996568797,0.8854467918239304,0,0.6111111111111112,-11.780428321937382,233,202,66.78700330817166
270,New Hampshire,AE,12-17,91.80784698323609,316,101.98119765295138,160,0.2299589705514589,270,12,17,6,10,6-10,0.38152045318002376,0.4390379702611409,0.33344312590021297,0.38152045318002376,0.4390379702611409,0.33344312590021297,0.8794807623853467,0.8056729936117623,98.94363153287719,104.35164843212691,98.94363153287719,104.35164843212691,91.20828034829196,101.36345461526854,73.9774749598915,82.86776694276476,0.21331073120153834,2,0.013247215332179985,977.0,1020.0,1046.5625,0.9335323977306659,0.9746192893401016,0,0.375,-12.425685648475003,245,138,63.67253807749037
271,Colgate,Pat,10-19,98.50306058856242,241,109.43225308909848,296,0.22969972107290432,271,10,19,6,8,6-8,0.3534853295342196,0.3888549439950997,0.3151795781283558,0.3534853295342196,0.3888549439950997,0.3151795781283558,0.8963544203479984,0.8502003104431147,99.00118512894333,104.80874166663938,99.00118512894333,104.80874166663938,98.0741988331944,111.13369282882819,107.23003348301704,113.13869072097526,0.35050104953593436,2,-0.06863124578798752,986.0,1047.0,971.5375000000001,1.0148861984226032,1.0776732756069631,0,0.42857142857142855,-15.080696149334546,291,313,65.21032156661819
272,North Florida,ASun,12-18,92.21765038641098,311,102.62123110751463,172,0.22630871369851488,272,12,18,8,12,8-12,0.455251128921331,0.6320056936103957,0.3731161183966515,0.455251128921331,0.6320056936103957,0.3731161183966515,0.8457425775499391,0.6794965183829217,101.68855463765304,103.44350367100668,101.68855463765304,103.44350367100668,89.96044269009593,101.73355879593772,94.20921678575604,107.0922816641123,0.1863371808877792,3,0.07462678719815041,1180.0,1290.0,1290.8625,0.9141174989590294,0.9993318420823287,0,0.4,-11.991991044243118,240,28,62.925396939762805
273,Eastern Washington,BSky,7-21,96.12046505509718,279,107.02230734078988,260,0.22521972368198148,273,7,21,5,11,5-11,0.47347393882265404,0.5590722747890253,0.4092751868478755,0.47347393882265404,0.5590722747890253,0.4092751868478755,0.849330188297711,0.7744010916615035,103.66582257966402,104.62642210094756,103.66582257966402,104.62642210094756,98.74622287074828,108.47865378765965,68.14741777549322,108.45882779609413,0.004753923629846472,2,-0.04632812299495309,1124.0,1225.0,1107.8500000000001,1.0145777858013267,1.1057453626393463,0,0.3125,-15.479651985683002,294,275,67.44742806875226
274,Northwestern St.,Slnd,7-18,98.66210133745864,238,110.01606290198191,300,0.22224294052656235,274,7,18,5,11,5-11,0.4061693535342153,0.47735840982306005,0.36612550937174015,0.4061693535342153,0.47735840982306005,0.36612550937174015,0.8759891028001348,0.7929050413215519,100.57606197964023,104.81739756052411,100.57606197964023,104.81739756052411,98.73777104383416,109.85824259121496,88.48660281137468,102.2432122074763,0.1595222112426856,1,-0.07326517086671874,1219.0,1314.0,1213.2625,1.004728984865188,1.0830302593214576,0,0.3125,-13.883631167165968,270,320,73.76783711033623
275,Kennesaw St.,ASun,11-20,97.77460187555938,254,109.10071496405368,287,0.22089198487158937,275,11,20,7,13,7-13,0.4074258648850982,0.46686646949724814,0.3736564820758882,0.4074258648850982,0.46686646949724814,0.3736564820758882,0.8773753518742197,0.7807711255327856,99.8903746668629,103.96900164285867,99.8903746668629,103.96900164285867,94.89414069446426,108.47879201079671,100.36762663364526,104.157298350897,0.3950295392826462,2,-0.004502439762330612,1279.0,1400.0,1328.9750000000001,0.962395831373803,1.05344344325514,0,0.35,-14.974962254577084,289,176,63.95941604354266
276,Longwood,ind,8-19,98.85336412125253,234,110.36734857672363,306,0.21976563532730584,276,8,19,3,2,3-2,0.4027459377946742,0.4630370135207685,0.13746520459985984,0.4027459377946742,0.4630370135207685,0.13746520459985984,0.8451195753740621,0.8148405731787824,99.16826796501024,102.96986852829866,99.16826796501024,102.96986852829866,101.43994266924496,111.17485746034015,86.34599787584703,100.98855505592988,0.14167896708660319,4,-0.0716006277964672,377.0,353.0,361.73749999999995,1.0421921973806973,0.9758457444970456,0,0.6,-13.73533519625756,268,315,72.53056322194884
277,Pepperdine,WCC,6-23,97.77852342590316,253,109.30917155377304,291,0.21721566862659683,277,6,23,3,11,3-11,0.5396752547634683,0.48580328422165203,0.5951652405599477,0.5396752547634683,0.48580328422165203,0.5951652405599477,0.8378188300910853,0.880792140533807,104.84067052039225,102.76276202378615,104.84067052039225,102.76276202378615,94.94429683217543,108.37558399432656,107.42233768055328,109.99413375028773,0.4323972122748593,2,-0.024148402034450595,861.0,1040.0,920.1875000000001,0.9356788697955578,1.1302044420294775,0,0.21428571428571427,-16.756173765166448,312,229,65.43843911627829
278,Navy,Pat,13-17,96.54315941223076,273,107.93036495086994,272,0.21717510370711918,278,13,17,7,7,7-7,0.3361181000199808,0.3580194490643975,0.3169645401034177,0.3361181000199808,0.3580194490643975,0.3169645401034177,0.9206614110606869,0.8998579367619474,99.17873444411461,105.93157416092552,99.17873444411461,105.93157416092552,98.20558062960143,110.25211651028077,93.43971064872771,110.846778868989,0.12297297087452913,1,0.03308401727170407,1047.0,1089.0,1025.1875,1.0212765957446808,1.0622447113332927,0,0.5,-13.706310650025538,266,86,70.36699707754225
279,Norfolk St.,MEAC,11-19,95.97422379221678,280,107.30843246587297,263,0.216918141308868,279,11,19,9,7,9-7,0.3507664982496663,0.5155800279317482,0.21718338890052916,0.3507664982496663,0.5155800279317482,0.21718338890052916,0.8792096168199925,0.7736788219149584,97.65691886439981,104.28089054103121,97.65691886439981,104.28089054103121,94.4841123646894,104.53951661426866,82.40492776235992,104.37743264797945,0.061905893019333434,2,-0.054439188052850085,1183.0,1142.0,1186.9750000000001,0.9966511510351944,0.9621095642283956,0,0.5625,-14.344135920457335,277,293,71.08197191041596
280,American,Pat,11-20,95.17070789253702,285,106.44664796448407,247,0.21624668269850092,280,11,20,7,7,7-7,0.35797864133894886,0.3950563414049958,0.3170970075381471,0.35797864133894886,0.3950563414049958,0.3170970075381471,0.8992958554153738,0.8588528071835682,99.98295488546317,105.80488932194115,99.98295488546317,105.80488932194115,97.63224540162268,106.73148746960563,86.24263087108099,98.12208935571417,0.18481634192719223,2,-0.036366421379737446,936.0,950.0,924.1624999999999,1.012808894539651,1.027957745526355,0,0.5,-15.859995779795772,299,251,62.56521521130534
281,Lamar,Slnd,10-18,96.6709368558684,271,108.27513713321869,279,0.21354774487968226,281,10,18,5,11,5-11,0.42461929972686524,0.44697131307945326,0.4078552897124242,0.42461929972686524,0.44697131307945326,0.4078552897124242,0.8845738988384226,0.8545459925245478,100.94071411887683,104.09708509838693,100.94071411887683,104.09708509838693,95.25851635942777,109.21990991471115,0,0,0,0,0.028219727861462873,1072.0,1192.0,1108.6125000000002,0.9669744838706038,1.075217896244179,0,0.3125,-13.588065121574594,262,103,67.17164386852083
282,Binghamton,AE,11-18,97.61265711273435,256,109.33475249104814,292,0.21346203309061323,282,11,18,8,8,8-8,0.4343088941282533,0.555918691498725,0.3355009337647451,0.4343088941282533,0.555918691498725,0.3355009337647451,0.8703418165984602,0.8019630477387506,100.94554378008691,103.89558913793262,100.94554378008691,103.89558913793262,100.29526593661934,108.78558389176312,93.36999311269248,113.7656178185148,0.09346363097696878,2,0.05415534503648356,1049.0,1082.0,1034.1875000000002,1.0143228379766722,1.0462319453677402,0,0.5,-12.992724968484298,255,54,62.116203569449844
283,High Point,BSth,13-15,98.23809589721643,245,110.05485077817409,301,0.21311918471487654,283,13,15,10,8,10-8,0.29652050605132463,0.4230415069319001,0.23485931736488666,0.29652050605132463,0.4230415069319001,0.23485931736488666,0.9151513693831654,0.8310033763018609,97.08064668382056,106.32342688407174,97.08064668382056,106.32342688407174,99.0696815217452,110.19059230649987,93.03781742930849,95.13243900797099,0.43633849167775923,1,0.010123330753493975,1302.0,1299.0,1264.9500000000003,1.0292896952448711,1.0269180600023715,0,0.5555555555555556,-11.80385504291574,234,147,66.63961623231026
284,Jacksonville St.,OVC,9-19,97.1563992469081,264,108.89895994317116,283,0.2121302998881691,284,9,19,7,11,7-11,0.41497208211581366,0.4180804002393053,0.39486609728726724,0.41497208211581366,0.4180804002393053,0.39486609728726724,0.8753717054795426,0.8534842459022268,101.46029023154331,105.4334145896918,101.46029023154331,105.4334145896918,94.90421087802436,104.0466303117681,110.71367509902285,118.01842004155554,0.3241480873678134,2,-0.04174578377000476,1223.0,1275.0,1240.05,0.9862505544131286,1.0281843474053467,0,0.3888888888888889,-14.343112990135511,276,261,66.20750132902457
285,Louisiana Monroe,SB,10-19,98.57938667855254,240,110.5047758845355,312,0.2119417640576781,285,10,19,6,12,6-12,0.41162663763663965,0.4885511847237486,0.3722744020524624,0.41162663763663965,0.4885511847237486,0.3722744020524624,0.8909963189180551,0.8147962291733282,100.58846073522716,105.10610737750726,100.58846073522716,105.10610737750726,94.46325594878392,108.69988172153336,77.65295541378325,104.32181266985627,0.03244722833104469,1,0.007886298747765141,1151.0,1251.0,1180.8124999999998,0.9747525538559256,1.0594400042343728,0,0.3333333333333333,-14.653509118376515,284,152,66.40914622249966
286,Little Rock,SB,6-22,99.13607447432481,230,111.16532801891461,321,0.21131133255171478,286,6,22,4,14,4-14,0.47213894220362507,0.6820154867741739,0.36896881696238104,0.47213894220362507,0.6820154867741739,0.36896881696238104,0.8662264478977039,0.7351232305677101,102.7378745266579,103.74021729234585,102.7378745266579,103.74021729234585,98.21498877716385,111.19835307820709,93.92870457263018,107.71673067406995,0.1714845691815082,1,-0.06428679618394215,1204.0,1306.0,1197.8625,1.005123709941667,1.0902753863652965,0,0.2222222222222222,-16.94370241114929,315,306,65.66870006730667
287,UNC Asheville,BSth,12-16,96.9264822329017,267,108.79293430944415,282,0.2094611428129263,287,12,16,11,7,11-7,0.3761398382088576,0.6850087960368764,0.23526564978456518,0.3761398382088576,0.6850087960368764,0.23526564978456518,0.870162892867168,0.6758169119222251,99.15829503171321,104.61017488104014,99.15829503171321,104.61017488104014,96.96713898291702,106.355559293587,80.98412715096254,122.64947222039936,0.008380857472829439,2,0.0314881791748276,1364.0,1337.0,1341.7500000000002,1.0165828209427985,0.9964598472144586,0,0.6111111111111112,-11.37029457253077,228,92,71.06478314631691
288,Sacred Heart,NEC,14-15,98.2399101343236,244,110.48025240688862,311,0.2058084483769383,288,14,15,7,11,7-11,0.2882859966679329,0.4063466541973128,0.21613781706664525,0.2882859966679329,0.4063466541973128,0.21613781706664525,0.9192754124908056,0.8557147553116132,96.5504903397236,106.39518940712713,96.5504903397236,106.39518940712713,96.31045233082074,110.19121846738282,94.58195683671933,115.73616388171067,0.08937958166250173,1,0.011358722621271966,1252.0,1259.0,1246.2749999999999,1.0045936891937977,1.0102104270726766,0,0.3888888888888889,-11.884196327017264,235,141,69.09641701124214
289,USC Upstate,ASun,6-23,91.8927766937457,314,103.36243131802311,188,0.20544235362239796,289,6,23,6,14,6-14,0.45762250186345205,0.6407825072095651,0.37520049945770134,0.45762250186345205,0.6407825072095651,0.37520049945770134,0.8462915057674729,0.6879258560640747,101.22182943372431,102.8137905682477,101.22182943372431,102.8137905682477,92.10594396109451,102.82725390171875,89.42491959028166,103.81093602837481,0.1524546383618826,4,-0.09080824994142825,1266.0,1343.0,1341.7499999999998,0.9435438792621578,1.00093161915409,0,0.3,-17.200491440733117,320,334,64.68641970124753
290,Georgia Southern,SC,7-23,99.00821795247273,232,111.8570304500523,329,0.1973064532079012,290,7,23,6,12,6-12,0.5124318574086555,0.5863088260637315,0.4789077511565931,0.5124318574086555,0.5863088260637315,0.4789077511565931,0.8474646303614887,0.785217055398066,103.6661333853448,102.95485361357967,103.6661333853448,102.95485361357967,96.28349249759238,107.57974286741562,84.84575467674244,86.85324213654657,0.4331707919525845,1,0.012038625504779271,1276.0,1414.0,1311.175,0.9731729174213969,1.078422026045341,0,0.3333333333333333,-16.84304950116314,314,139,70.26383942505298
291,Bethune Cookman,MEAC,14-16,94.2122094262458,295,106.80926607187968,253,0.19105163827508684,291,14,16,7,9,7-9,0.3033201001411981,0.4575286160229879,0.2042226572057367,0.3033201001411981,0.4575286160229879,0.2042226572057367,0.8932162512927052,0.7867884276488365,97.23496193800115,106.07303297318191,97.23496193800115,106.07303297318191,93.11485415703811,109.5546579013068,87.37403239289506,99.2946353426739,0.1868249507034975,4,0.016944733398435385,924.0,965.0,952.4750000000001,0.9701042022100316,1.013149951442295,0,0.4375,-11.926960093925835,239,125,59.38099509289381
292,Alabama St.,SWAC,13-15,93.60630706112451,300,106.2031782478947,242,0.18970208372380643,292,13,15,12,6,12-6,0.29893569737040016,0.6668811154304216,0.1464203855740269,0.29893569737040016,0.6668811154304216,0.1464203855740269,0.9067970531667667,0.7343620855425665,94.23932782680029,104.87775395780416,94.23932782680029,104.87775395780416,96.67358201360022,107.66555652621929,80.22366110487113,100.68554112831833,0.06833109000508826,1,0.0012600924030419236,1244.0,1148.0,1224.1375,1.0162257099386303,0.9378031471137842,0,0.6666666666666666,-11.494898262253818,230,165,64.7477189785528
293,Sacramento St.,BSky,7-20,94.2415314947815,294,107.2281936379843,262,0.18472913332221802,293,7,20,3,12,3-12,0.4395711787230989,0.47959671782538904,0.40755074744126685,0.4395711787230989,0.47959671782538904,0.40755074744126685,0.8799039868599982,0.8504961533421938,102.15374559893988,104.82683078683328,102.15374559893988,104.82683078683328,95.73766242275457,107.72687587484312,65.50764861165065,81.57255292091497,0.07431313774169379,1,-0.008958070637933413,980.0,1103.0,997.8375,0.9821238428100768,1.1053904067546068,0,0.2,-15.550848087737897,296,186,66.86592504131951
294,Fordham,A10,2-26,93.49168181814179,301,106.41584359377012,245,0.18406540450395484,294,2,26,0,16,0-16,0.6030520443470249,0.45981432746111467,0.7104803320114574,0.6030520443470249,0.45981432746111467,0.7104803320114574,0.7834168712781354,0.8570402335999758,104.93958626862216,100.16519532012933,104.93958626862216,100.16519532012933,95.92692313648156,106.71321681325914,102.61256307732049,120.26103445149069,0.13882311065250574,7,-0.09486079004417836,1037.0,1322.0,1152.85,0.8995099102224922,1.1467233378149804,0,0.0,-18.13666731693568,330,338,70.73527109634226
295,Florida Gulf Coast,ASun,8-21,94.97349526323995,288,108.16726283936536,276,0.18303327606425815,295,8,21,5,15,5-15,0.3897767417877608,0.4171744555059583,0.37744777061457185,0.3897767417877608,0.4171744555059583,0.37744777061457185,0.888288342244682,0.8241971850800712,99.74100708911146,104.38648218265399,99.74100708911146,104.38648218265399,93.46129038489676,107.38784270381602,85.6393363254051,98.22679662709224,0.1712143986210058,2,-0.05217809534108969,1288.0,1419.0,1354.7000000000003,0.9507640067911712,1.0474643832582857,0,0.25,-16.68121557037939,309,288,67.02866473054407
296,Idaho St.,BSky,5-22,103.13218311526127,163,117.66612249049776,345,0.1800282746044149,296,5,22,4,12,4-12,0.5204368818909182,0.6738990929695853,0.4149316117743346,0.5204368818909182,0.6738990929695853,0.4149316117743346,0.800950056046479,0.650429351656618,104.3626368883662,102.95247365804907,104.3626368883662,102.95247365804907,100.89263807444023,116.4376115579548,99.27842586397254,104.12783785810261,0.3662247231905439,4,-0.04023340022597863,1089.0,1225.0,1049.3,1.0378347469741733,1.1674449633088726,0,0.25,-15.191325201898163,293,259,62.071594483651815
297,Columbia,Ivy,11-17,91.66449989251456,317,104.5990944990426,217,0.1797566870414923,297,11,17,5,9,5-9,0.372977143256051,0.34401261085175167,0.4019416756603503,0.372977143256051,0.34401261085175167,0.4019416756603503,0.8814044851787022,0.8844205307122027,99.6208081525899,105.17163564094736,99.6208081525899,105.17163564094736,86.92404800971178,104.21522457684934,85.46620379529739,95.64189517945704,0.21523830607195132,2,0.028786910185821357,774.0,894.0,880.6875,0.8788588460719609,1.015116031509474,0,0.35714285714285715,-12.704043276272827,249,102,63.92482122111225
298,UMKC,Sum,10-18,98.00206448968206,250,112.00358289960161,332,0.17715589717657557,298,10,18,6,12,6-12,0.3943398595403381,0.4231373315168169,0.3697113065884318,0.3943398595403381,0.4231373315168169,0.3697113065884318,0.882402248366312,0.8183846956008735,100.06328904873087,105.08294034769338,100.06328904873087,105.08294034769338,96.86560114358183,111.84523156170911,82.45583133909807,94.47176359215341,0.17301052669188915,1,0.020860524531632008,1185.0,1302.0,1192.2875,0.9938877997127371,1.0920184938615898,0,0.3333333333333333,-13.619523329544489,265,115,65.0706587510051
299,Monmouth,NEC,12-19,92.7384848624154,304,106.49078144227414,248,0.16936122835622094,299,12,19,8,10,8-10,0.31064558451547414,0.4272242427636699,0.2219817354155859,0.31064558451547414,0.4272242427636699,0.2219817354155859,0.9316093855069634,0.8945151117222149,96.92109625514655,105.98443313009783,96.92109625514655,105.98443313009783,90.27445615147533,106.93232257977141,0,0,0,0,-0.0054663168359775915,1116.0,1158.0,1173.7875,0.9507683460592314,0.9865499504808154,0,0.4444444444444444,-15.97483389367001,302,179,65.24854539852971
300,Albany,AE,7-25,96.15644539466075,278,110.43274701715575,307,0.16911009081131995,300,7,25,2,14,2-14,0.4067920607805799,0.4706101097338041,0.34106398634714297,0.4067920607805799,0.4706101097338041,0.34106398634714297,0.8747268796756374,0.8196058344698743,99.61195899176559,103.81669735404768,99.61195899176559,103.81669735404768,94.0200888631785,113.10952033515848,73.90234294633021,96.61180780875986,0.043876886158153786,2,-0.08087312548093023,979.0,1095.0,1018.4749999999999,0.9612410712094063,1.0751368467561797,0,0.125,-19.74597592487537,339,328,64.01018953953059
301,Central Arkansas,Slnd,6-20,92.49278013681766,308,106.64105727932832,251,0.16288909202497012,301,6,20,3,13,3-13,0.38180817962364494,0.40088847159945323,0.36988299713876477,0.38180817962364494,0.40088847159945323,0.36988299713876477,0.8786452376063174,0.8167164298146403,101.02560202122842,105.46670678539752,101.02560202122842,105.46670678539752,91.61350401002517,104.99996809467817,84.93762800680484,109.81739068698468,0.04953039882045035,2,-0.07227977413282688,986.0,1080.0,1047.1999999999998,0.9415584415584417,1.031321619556914,0,0.1875,-15.953787058702355,301,318,63.47579748776761
302,Cal St. Bakersfield,ind,7-22,94.67385532193268,291,109.26209464931082,290,0.16136807258591215,302,7,22,0,2,0-2,0.45418075362888094,0.46150211566249233,0.35534236617512555,0.45418075362888094,0.46150211566249233,0.35534236617512555,0.8590941549773156,0.8549022669048221,102.46434456289705,104.41033320712104,102.46434456289705,104.41033320712104,96.11649621334023,110.35583115522056,105.29622890311867,131.56052739758314,0.07169572882378278,3,-0.0013324426035310477,153.0,158.0,152.91250000000002,1.0005722226763671,1.0332706613259215,0,0.0,-16.53067169261263,307,173,67.00696465884396
303,Penn,Ivy,6-22,97.38605069467225,259,112.89364284538325,335,0.15455977577939117,303,6,22,5,9,5-9,0.44335282389720093,0.4811349697806297,0.4055706780137722,0.44335282389720093,0.4811349697806297,0.4055706780137722,0.8390175511716466,0.8002969986864323,101.69862810805,103.43373345526274,101.69862810805,103.43373345526274,98.72735930770354,110.98764341402838,103.82752707253421,121.3318829709028,0.14286654236213994,4,-0.05696743251737982,871.0,910.0,864.1,1.0079851868996643,1.0531188519847239,0,0.35714285714285715,-16.336461529276626,306,298,64.13037775696924
304,Prairie View A&M,SWAC,12-14,87.18783038756531,340,101.10897046162452,142,0.15400322199452915,304,12,14,11,7,11-7,0.28624634241717273,0.6433288019065052,0.15041563398732635,0.28624634241717273,0.6433288019065052,0.15041563398732635,0.8925801232228013,0.6683201941425712,94.78223888432652,105.6514671825291,94.78223888432652,105.6514671825291,86.52543571125514,98.76149896277713,98.31061130334176,92.56710371589448,0.6664736291680745,3,0.014987651204126484,1116.0,1055.0,1218.925,0.9155608425456858,0.86551674631335,0,0.6111111111111112,-10.492198920178017,216,131,65.76545074451448
305,FIU,SB,6-25,98.34006885576683,242,114.04609286152346,339,0.1539477355953456,305,6,25,4,14,4-14,0.4489732125996402,0.5067830316821321,0.4082133121745965,0.4489732125996402,0.5067830316821321,0.4082133121745965,0.8668110371589027,0.799025217884432,101.76134822418557,103.92953834774289,101.76134822418557,103.92953834774289,98.33734585232364,112.53204558764887,97.67066893913139,104.27922938653786,0.3201863908062716,1,-0.04286026309998037,1232.0,1350.0,1223.8124999999998,1.0066901588274348,1.1031101578060367,0,0.2222222222222222,-19.462913411634894,336,266,67.59483168204764
306,Charleston Southern,BSth,9-17,92.88966939852185,303,107.80311106752683,269,0.15286797541801897,306,9,17,7,11,7-11,0.34730173963582867,0.6081160541009905,0.24158792259873074,0.34730173963582867,0.6081160541009905,0.24158792259873074,0.8851024054013829,0.705461008428624,98.89635654208458,105.79427347932716,98.89635654208458,105.79427347932716,92.3176153613227,108.49685875290177,81.42099349561683,98.6005964917419,0.09960619116148486,2,0.002631252270247131,1175.0,1214.0,1194.95,0.9833047407841332,1.015942089627181,0,0.3888888888888889,-13.11711601003442,256,163,63.236126418698234
307,Liberty,BSth,12-16,94.33665135157378,292,109.49104272540035,298,0.15275053608538375,307,12,16,10,8,10-8,0.36535729128175387,0.6095146205352499,0.24160111739258675,0.36535729128175387,0.6095146205352499,0.24160111739258675,0.8898328252935996,0.7589517204329012,99.18115061472213,105.24186160189443,99.18115061472213,105.24186160189443,94.18045542272881,108.50467357091054,102.46145547129979,129.38792943989398,0.06396739857775623,2,0.10078681916874072,1229.0,1233.0,1226.325,1.0021813140888427,1.0054430921656168,0,0.5555555555555556,-11.891001931927855,236,11,65.79680956451811
308,Savannah St.,ind,7-15,89.48915524496557,333,103.97290759149334,201,0.15120919119957202,308,7,15,2,2,2-2,0.38252944972994823,0.43335477789926424,0.15381547296802597,0.38252944972994823,0.43335477789926424,0.15381547296802597,0.8758099245794786,0.8534905774984771,98.48905589999977,103.7360276646658,98.48905589999977,103.7360276646658,80.63129030688708,101.09901278291562,108.15409970611785,122.29471211822528,0.19574830884859892,2,0.004129880246679429,228.0,243.0,265.9125,0.8574249048089126,0.9138344380200253,0,0.5,-11.399004350809674,229,161,61.44679760309723
309,New Orleans,SB,6-22,89.66238752964001,330,104.44515893262408,211,0.14741466043085302,309,6,22,3,15,3-15,0.41324033883116396,0.4360638412823426,0.3906096764326316,0.41324033883116396,0.4360638412823426,0.3906096764326316,0.8878744950995507,0.8439209367582734,100.76562954949793,104.73094235226058,100.76562954949793,104.73094235226058,88.79368225975198,103.91217564015085,0,0,0,0,-0.050977973216864675,1045.0,1196.0,1153.7250000000001,0.9057617716526901,1.0366421807623132,0,0.16666666666666666,-17.695581282102584,326,285,64.0463719604055
310,St. Francis PA,NEC,11-19,94.73426522463555,289,110.80382537599203,314,0.1416219240147462,310,11,19,9,9,9-9,0.3361977940084966,0.4977976655754135,0.22610865986697495,0.3361977940084966,0.4977976655754135,0.22610865986697495,0.8929605368097325,0.7877525774393206,97.94935224422437,105.10468175859083,97.94935224422437,105.10468175859083,95.51021702891812,109.9711345933124,101.204736324121,122.3837373014065,0.10108894719079128,2,0.018861837337578624,1168.0,1190.0,1173.0,0.9957374254049446,1.0144927536231885,0,0.5,-14.868779572757905,287,121,63.78003174305647
311,Central Connecticut,NEC,12-18,92.26810811427825,310,108.03959308233897,275,0.14007214833093887,311,12,18,9,9,9-9,0.2626806268068303,0.32152336225159656,0.21073028860366855,0.2626806268068303,0.32152336225159656,0.21073028860366855,0.9411773083550592,0.9157530983664017,95.72511094025816,106.7820212653692,95.72511094025816,106.7820212653692,91.3155041210762,104.93006484543766,0,0,0,0,0.00259312360448799,1135.0,1131.0,1175.3,0.9657108823279164,0.9623074959584788,0,0.5,-15.499347057292779,295,164,62.925835830637396
312,Hartford,AE,8-22,94.16375934347136,296,110.4506830312456,309,0.13768669884239673,312,8,22,6,10,6-10,0.3773316360594335,0.39817186667091276,0.34503546275516367,0.3773316360594335,0.39817186667091276,0.34503546275516367,0.8704503611613938,0.806322318201362,99.63852426080932,104.6156763766143,99.63852426080932,104.6156763766143,92.9950136866605,109.03826571694114,112.1163706174593,104.72097158914036,0.6867000372544471,3,-0.03183376994637316,994.0,1084.0,1041.7625,0.9541522179959443,1.0405442699271668,0,0.375,-17.089189384841497,316,241,63.207707580513315
313,North Carolina A&T,MEAC,8-22,93.17627151151447,302,109.34855439580096,293,0.1369867893206331,313,8,22,6,10,6-10,0.3778425628773541,0.5937468522375234,0.22723827763393895,0.3778425628773541,0.5937468522375234,0.22723827763393895,0.8628689461889401,0.7209346123133663,98.92678034096758,104.5023530400278,98.92678034096758,104.5023530400278,93.37261158915143,109.4341368111468,94.19957653361352,102.86531617638707,0.2665777555279381,3,-0.04639385149463987,1075.0,1095.0,1092.2749999999999,0.9841843858002793,1.002494792977959,0,0.375,-16.722113886292362,311,276,68.66472771972244
314,VMI,BSth,6-19,103.40781034062945,160,121.84148552700526,347,0.13164809069533953,314,6,19,5,13,5-13,0.3570850621777264,0.6470896752390383,0.24397754685914996,0.3570850621777264,0.6470896752390383,0.24397754685914996,0.8825266583378238,0.6863316856742302,97.53251677510018,103.76031144715391,97.53251677510018,103.76031144715391,101.2127683264138,121.67081208664493,99.79688354922521,113.81417213575268,0.1807245836910207,3,-0.06546592284550529,1566.0,1732.0,1523.9999999999998,1.0275590551181104,1.1364829396325462,0,0.2777777777777778,-15.163074272846313,292,310,82.97472495686968
315,Southeast Missouri St.,OVC,6-23,90.57920916046416,324,106.93919430929934,258,0.129047103521427,315,6,23,3,15,3-15,0.4429124304007897,0.5063120983838105,0.40416818885561023,0.4429124304007897,0.5063120983838105,0.40416818885561023,0.871307629899255,0.8323953161846613,102.00035850971254,104.71191721839885,102.00035850971254,104.71191721839885,91.38563205165592,107.80575411444502,95.19501295111165,109.29708425212378,0.169576047527108,2,-0.022149636242279197,1160.0,1325.0,1232.5,0.9411764705882353,1.075050709939148,0,0.16666666666666666,-17.981646315486,328,224,66.58575487058255
316,Maryland Eastern Shore,MEAC,11-21,92.01301422721093,312,108.9706352559981,285,0.12507694760350296,316,11,21,8,8,8-8,0.32603756175782483,0.4817197704779386,0.2099180201872459,0.32603756175782483,0.4817197704779386,0.2099180201872459,0.8974819165227823,0.8106359897014495,97.70943777272677,105.51687163469188,97.70943777272677,105.51687163469188,90.26476564169022,105.82435950126067,102.24951016866821,109.20920068968329,0.319239907894706,1,0.013732208889941366,983.0,1034.0,1045.2625,0.940433623132945,0.9892251946281436,0,0.5,-16.705890108799725,310,135,65.50961237988679
